song_id,artist_id,artist,song,date,weeks_on_chart,peak_rank,additional_artists
1241966,135959,BIA,Whole Lotta Money,2021-09-25,10,16,
1241966,135959,BIA,Whole Lotta Money,2021-09-18,9,16,
1241966,135959,BIA,Whole Lotta Money,2021-09-11,8,16,
1241966,135959,BIA,Whole Lotta Money,2021-09-04,7,16,
1241966,135959,BIA,Whole Lotta Money,2021-08-28,6,16,
1241966,135959,BIA,Whole Lotta Money,2021-08-21,5,16,
1241966,135959,BIA,Whole Lotta Money,2021-08-14,4,16,
1241966,135959,BIA,Whole Lotta Money,2021-08-07,3,16,
1241966,135959,BIA,Whole Lotta Money,2021-07-31,2,16,
1241966,135959,BIA,Whole Lotta Money,2021-07-24,1,16,
1265354,169808,42 Dugg,Maybach,2021-11-06,5,68,
1265354,169808,42 Dugg,Maybach,2021-10-30,4,68,
1265354,169808,42 Dugg,Maybach,2021-10-23,3,68,
1265354,169808,42 Dugg,Maybach,2021-06-12,2,68,
1265354,169808,42 Dugg,Maybach,2021-06-05,1,68,
1286069,103557,Wale,Poke It Out,2021-11-06,1,79,
1286967,93162,Tainy,Lo Siento BB:/,2021-11-06,3,51,
1286967,93162,Tainy,Lo Siento BB:/,2021-10-30,2,51,
1286967,93162,Tainy,Lo Siento BB:/,2021-10-23,1,51,
1212603,161134,Jimmie Allen,Freedom Was A Highway,2021-11-06,3,82,
1212603,161134,Jimmie Allen,Freedom Was A Highway,2021-10-30,2,84,
1212603,161134,Jimmie Allen,Freedom Was A Highway,2021-10-23,1,88,
1194761,132796,Kelsea Ballerini,Half Of My Hometown,2021-11-06,1,89,
1281351,104286,Drake,In The Bible,2021-11-06,8,7,
1281351,104286,Drake,In The Bible,2021-10-30,7,7,
1281351,104286,Drake,In The Bible,2021-10-23,6,7,
1281351,104286,Drake,In The Bible,2021-10-16,5,7,
1281351,104286,Drake,In The Bible,2021-10-09,4,7,
1281351,104286,Drake,In The Bible,2021-10-02,3,7,
1281351,104286,Drake,In The Bible,2021-09-25,2,7,
1281351,104286,Drake,In The Bible,2021-09-18,1,7,
1260064,145667,H.E.R.,Come Through,2021-11-06,16,64,
1260064,145667,H.E.R.,Come Through,2021-10-02,15,64,
1260064,145667,H.E.R.,Come Through,2021-09-25,14,64,
1260064,145667,H.E.R.,Come Through,2021-09-11,13,64,
1260064,145667,H.E.R.,Come Through,2021-09-04,12,64,
1260064,145667,H.E.R.,Come Through,2021-08-28,11,64,
1260064,145667,H.E.R.,Come Through,2021-08-21,10,64,
1260064,145667,H.E.R.,Come Through,2021-08-14,9,64,
1260064,145667,H.E.R.,Come Through,2021-08-07,8,64,
1260064,145667,H.E.R.,Come Through,2021-07-31,7,64,
1260064,145667,H.E.R.,Come Through,2021-07-24,6,64,
1260064,145667,H.E.R.,Come Through,2021-07-17,5,64,
1260064,145667,H.E.R.,Come Through,2021-07-10,4,64,
1260064,145667,H.E.R.,Come Through,2021-07-03,3,64,
1260064,145667,H.E.R.,Come Through,2021-05-29,2,64,
1260064,145667,H.E.R.,Come Through,2021-05-08,1,64,
1264778,171241,Marshmello,Leave Before You Love Me,2021-10-30,22,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-10-23,21,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-10-16,20,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-10-09,19,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-10-02,18,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-09-25,17,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-09-18,16,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-09-11,15,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-09-04,14,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-08-28,13,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-08-21,12,19,
1264778,171241,Marshmello,Leave Before You Love Me,2021-08-14,11,20,
1264778,171241,Marshmello,Leave Before You Love Me,2021-08-07,10,24,
1264778,171241,Marshmello,Leave Before You Love Me,2021-07-31,9,24,
1264778,171241,Marshmello,Leave Before You Love Me,2021-07-24,8,28,
1264778,171241,Marshmello,Leave Before You Love Me,2021-07-17,7,28,
1264778,171241,Marshmello,Leave Before You Love Me,2021-07-10,6,31,
1264778,171241,Marshmello,Leave Before You Love Me,2021-07-03,5,37,
1264778,171241,Marshmello,Leave Before You Love Me,2021-06-26,4,58,
1264778,171241,Marshmello,Leave Before You Love Me,2021-06-19,3,69,
1264778,171241,Marshmello,Leave Before You Love Me,2021-06-12,2,72,
1264778,171241,Marshmello,Leave Before You Love Me,2021-06-05,1,85,
1288872,165733,Summer Walker,Ex For A Reason,2021-10-30,1,56,
1289078,128158,Young Thug,Livin It Up,2021-10-30,1,68,
1289076,128158,Young Thug,Stressed,2021-10-30,1,69,
1289077,128158,Young Thug,Rich N***a Shit,2021-10-30,1,78,
1288420,80615,Coldplay,Let Somebody Go,2021-10-30,1,91,
1288878,128158,Young Thug,Peepin Out The Window,2021-10-30,1,95,
1274014,178783,Pop Smoke,Woo Baby,2021-10-30,3,64,
1274014,178783,Pop Smoke,Woo Baby,2021-10-23,2,64,
1274014,178783,Pop Smoke,Woo Baby,2021-07-31,1,64,
1287470,173166,Don Toliver,Flocky Flocky,2021-10-30,2,53,
1287470,173166,Don Toliver,Flocky Flocky,2021-10-23,1,53,
1254525,104589,Justin Bieber,Peaches,2021-10-23,30,1,
1254525,104589,Justin Bieber,Peaches,2021-10-16,29,1,
1254525,104589,Justin Bieber,Peaches,2021-10-09,28,1,
1254525,104589,Justin Bieber,Peaches,2021-10-02,27,1,
1254525,104589,Justin Bieber,Peaches,2021-09-25,26,1,
1254525,104589,Justin Bieber,Peaches,2021-09-18,25,1,
1254525,104589,Justin Bieber,Peaches,2021-09-11,24,1,
1254525,104589,Justin Bieber,Peaches,2021-09-04,23,1,
1254525,104589,Justin Bieber,Peaches,2021-08-28,22,1,
1254525,104589,Justin Bieber,Peaches,2021-08-21,21,1,
1254525,104589,Justin Bieber,Peaches,2021-08-14,20,1,
1254525,104589,Justin Bieber,Peaches,2021-08-07,19,1,
1254525,104589,Justin Bieber,Peaches,2021-07-31,18,1,
1254525,104589,Justin Bieber,Peaches,2021-07-24,17,1,
1254525,104589,Justin Bieber,Peaches,2021-07-17,16,1,
1254525,104589,Justin Bieber,Peaches,2021-07-10,15,1,
1254525,104589,Justin Bieber,Peaches,2021-07-03,14,1,
1254525,104589,Justin Bieber,Peaches,2021-06-26,13,1,
1254525,104589,Justin Bieber,Peaches,2021-06-19,12,1,
1254525,104589,Justin Bieber,Peaches,2021-06-12,11,1,
1254525,104589,Justin Bieber,Peaches,2021-06-05,10,1,
1254525,104589,Justin Bieber,Peaches,2021-05-29,9,1,
1254525,104589,Justin Bieber,Peaches,2021-05-22,8,1,
1254525,104589,Justin Bieber,Peaches,2021-05-15,7,1,
1254525,104589,Justin Bieber,Peaches,2021-05-08,6,1,
1254525,104589,Justin Bieber,Peaches,2021-05-01,5,1,
1254525,104589,Justin Bieber,Peaches,2021-04-24,4,1,
1254525,104589,Justin Bieber,Peaches,2021-04-17,3,1,
1254525,104589,Justin Bieber,Peaches,2021-04-10,2,1,
1254525,104589,Justin Bieber,Peaches,2021-04-03,1,1,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-10-23,20,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-10-16,19,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-10-09,18,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-10-02,17,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-09-25,16,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-09-18,15,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-09-11,14,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-09-04,13,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-08-28,12,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-08-21,11,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-08-14,10,24,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-08-07,9,32,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-07-31,8,37,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-07-24,7,40,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-07-17,6,40,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-07-10,5,50,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-07-03,4,64,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-06-26,3,75,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-06-19,2,75,
1238808,118690,Chase Rice,Drinkin' Beer. Talkin' God. Amen.,2021-06-12,1,75,
1284643,153115,Joyner Lucas,Your Heart,2021-10-23,3,32,
1284643,153115,Joyner Lucas,Your Heart,2021-10-16,2,32,
1284643,153115,Joyner Lucas,Your Heart,2021-10-09,1,32,
1279096,131378,Shawn Mendes,Summer Of Love,2021-10-23,8,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-10-16,7,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-10-09,6,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-10-02,5,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-09-25,4,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-09-18,3,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-09-11,2,48,
1279096,131378,Shawn Mendes,Summer Of Love,2021-09-04,1,48,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-10-16,24,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-10-09,23,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-10-02,22,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-09-25,21,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-09-18,20,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-09-11,19,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-09-04,18,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-08-28,17,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-08-21,16,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-08-14,15,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-08-07,14,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-07-31,13,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-07-24,12,53,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-07-17,11,63,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-07-10,10,73,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-07-03,9,73,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-06-26,8,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-06-19,7,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-06-12,6,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-05-29,5,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-05-22,4,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-05-08,3,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-05-01,2,79,
1251487,120955,Elle King,Drunk (And I Don't Wanna Go Home),2021-03-13,1,90,
1286689,106926,Meek Mill,Hot,2021-10-16,1,60,
1280875,106926,Meek Mill,Blue Note$ II,2021-10-16,2,72,
1280875,106926,Meek Mill,Blue Note$ II,2021-09-18,1,87,
1285938,111431,Skylar Grey,Last One Standing,2021-10-16,1,78,
1286358,106926,Meek Mill,Me (FWM),2021-10-16,1,89,
1286692,27681,Lil Wayne,Feelin Like Tunechi,2021-10-16,1,91,
1286355,106926,Meek Mill,Ride For You,2021-10-16,1,95,
1281325,104286,Drake,Love All,2021-10-16,5,10,
1281325,104286,Drake,Love All,2021-10-09,4,10,
1281325,104286,Drake,Love All,2021-10-02,3,10,
1281325,104286,Drake,Love All,2021-09-25,2,10,
1281325,104286,Drake,Love All,2021-09-18,1,10,
1278083,126918,Lizzo,Rumors,2021-10-09,7,4,
1278083,126918,Lizzo,Rumors,2021-10-02,6,4,
1278083,126918,Lizzo,Rumors,2021-09-25,5,4,
1278083,126918,Lizzo,Rumors,2021-09-18,4,4,
1278083,126918,Lizzo,Rumors,2021-09-11,3,4,
1278083,126918,Lizzo,Rumors,2021-09-04,2,4,
1278083,126918,Lizzo,Rumors,2021-08-28,1,4,
1281356,104286,Drake,N 2 Deep,2021-10-09,4,12,
1281356,104286,Drake,N 2 Deep,2021-10-02,3,12,
1281356,104286,Drake,N 2 Deep,2021-09-25,2,12,
1281356,104286,Drake,N 2 Deep,2021-09-18,1,12,
1283523,168445,Lil Nas X,Scoop,2021-10-02,1,42,
1283492,168445,Lil Nas X,Dolla Sign Slime,2021-10-02,1,47,
1282067,149294,DaBaby,Lonely,2021-10-02,2,63,
1282067,149294,DaBaby,Lonely,2021-09-25,1,68,
1283459,168445,Lil Nas X,One Of Me,2021-10-02,1,88,
1271770,109489,J Balvin,In Da Getto,2021-10-02,3,90,
1271770,109489,J Balvin,In Da Getto,2021-09-25,2,90,
1271770,109489,J Balvin,In Da Getto,2021-09-11,1,96,
1276058,107277,Bruno Mars,Skate,2021-10-02,8,14,
1276058,107277,Bruno Mars,Skate,2021-09-25,7,14,
1276058,107277,Bruno Mars,Skate,2021-09-18,6,14,
1276058,107277,Bruno Mars,Skate,2021-09-11,5,14,
1276058,107277,Bruno Mars,Skate,2021-09-04,4,14,
1276058,107277,Bruno Mars,Skate,2021-08-28,3,14,
1276058,107277,Bruno Mars,Skate,2021-08-21,2,14,
1276058,107277,Bruno Mars,Skate,2021-08-14,1,14,
1283477,168445,Lil Nas X,Am I Dreaming,2021-10-02,1,97,
1282516,182241,Baby Keem,Range Brothers,2021-09-25,1,53,
1261088,91356,DJ Khaled,Every Chance I Get,2021-09-25,20,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-09-18,19,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-09-11,18,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-09-04,17,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-08-28,16,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-08-21,15,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-08-14,14,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-08-07,13,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-07-31,12,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-07-24,11,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-07-17,10,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-07-10,9,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-07-03,8,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-06-26,7,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-06-19,6,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-06-12,5,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-06-05,4,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-05-29,3,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-05-22,2,20,
1261088,91356,DJ Khaled,Every Chance I Get,2021-05-15,1,20,
1281354,104286,Drake,IMY2,2021-09-25,2,22,
1281354,104286,Drake,IMY2,2021-09-18,1,22,
1281649,104286,Drake,Yebba's Heartbreak,2021-09-25,2,24,
1281649,104286,Drake,Yebba's Heartbreak,2021-09-18,1,24,
1281353,104286,Drake,Get Along Better,2021-09-25,2,27,
1281353,104286,Drake,Get Along Better,2021-09-18,1,27,
1281650,104286,Drake,You Only Live Twice,2021-09-25,2,25,
1281650,104286,Drake,You Only Live Twice,2021-09-18,1,25,
1281349,104286,Drake,Fountains,2021-09-25,2,26,
1281349,104286,Drake,Fountains,2021-09-18,1,26,
1248086,161139,Nio Garcia,AM,2021-09-11,10,41,
1248086,161139,Nio Garcia,AM,2021-09-04,9,41,
1248086,161139,Nio Garcia,AM,2021-08-28,8,41,
1248086,161139,Nio Garcia,AM,2021-08-21,7,41,
1248086,161139,Nio Garcia,AM,2021-08-14,6,41,
1248086,161139,Nio Garcia,AM,2021-08-07,5,41,
1248086,161139,Nio Garcia,AM,2021-07-31,4,41,
1248086,161139,Nio Garcia,AM,2021-07-24,3,41,
1248086,161139,Nio Garcia,AM,2021-07-17,2,41,
1248086,161139,Nio Garcia,AM,2021-07-10,1,41,
1277304,176501,Lil Tecca,Repeat It,2021-09-11,3,80,
1277304,176501,Lil Tecca,Repeat It,2021-08-28,2,80,
1277304,176501,Lil Tecca,Repeat It,2021-08-21,1,80,
1279322,154336,Trippie Redd,Matt Hardy 999,2021-09-11,2,49,
1279322,154336,Trippie Redd,Matt Hardy 999,2021-09-04,1,49,
1235706,183845,The Kid LAROI,Without You,2021-05-15,22,8,
1237369,18724,Chris Young,Famous Friends,2021-09-04,22,21,
1237369,18724,Chris Young,Famous Friends,2021-08-28,21,21,
1237369,18724,Chris Young,Famous Friends,2021-08-21,20,21,
1237369,18724,Chris Young,Famous Friends,2021-08-14,19,21,
1237369,18724,Chris Young,Famous Friends,2021-08-07,18,21,
1237369,18724,Chris Young,Famous Friends,2021-07-31,17,21,
1237369,18724,Chris Young,Famous Friends,2021-07-24,16,21,
1237369,18724,Chris Young,Famous Friends,2021-07-17,15,21,
1237369,18724,Chris Young,Famous Friends,2021-07-10,14,21,
1237369,18724,Chris Young,Famous Friends,2021-07-03,13,21,
1237369,18724,Chris Young,Famous Friends,2021-06-26,12,28,
1237369,18724,Chris Young,Famous Friends,2021-06-19,11,38,
1237369,18724,Chris Young,Famous Friends,2021-06-12,10,43,
1237369,18724,Chris Young,Famous Friends,2021-06-05,9,52,
1237369,18724,Chris Young,Famous Friends,2021-05-29,8,55,
1237369,18724,Chris Young,Famous Friends,2021-05-22,7,61,
1237369,18724,Chris Young,Famous Friends,2021-05-15,6,66,
1237369,18724,Chris Young,Famous Friends,2021-05-08,5,70,
1237369,18724,Chris Young,Famous Friends,2021-05-01,4,73,
1237369,18724,Chris Young,Famous Friends,2021-04-24,3,89,
1237369,18724,Chris Young,Famous Friends,2021-04-17,2,89,
1237369,18724,Chris Young,Famous Friends,2021-04-03,1,94,
1232553,79678,Nelly,Lil Bit,2021-09-04,23,23,
1232553,79678,Nelly,Lil Bit,2021-08-28,22,23,
1232553,79678,Nelly,Lil Bit,2021-08-21,21,23,
1232553,79678,Nelly,Lil Bit,2021-08-14,20,23,
1232553,79678,Nelly,Lil Bit,2021-08-07,19,23,
1232553,79678,Nelly,Lil Bit,2021-07-31,18,23,
1232553,79678,Nelly,Lil Bit,2021-07-24,17,23,
1232553,79678,Nelly,Lil Bit,2021-07-17,16,23,
1232553,79678,Nelly,Lil Bit,2021-07-10,15,23,
1232553,79678,Nelly,Lil Bit,2021-07-03,14,24,
1232553,79678,Nelly,Lil Bit,2021-06-26,13,37,
1232553,79678,Nelly,Lil Bit,2021-06-19,12,50,
1232553,79678,Nelly,Lil Bit,2021-06-12,11,53,
1232553,79678,Nelly,Lil Bit,2021-06-05,10,60,
1232553,79678,Nelly,Lil Bit,2021-05-29,9,60,
1232553,79678,Nelly,Lil Bit,2021-05-22,8,60,
1232553,79678,Nelly,Lil Bit,2021-05-15,7,61,
1232553,79678,Nelly,Lil Bit,2021-05-08,6,67,
1232553,79678,Nelly,Lil Bit,2021-05-01,5,89,
1232553,79678,Nelly,Lil Bit,2021-04-24,4,92,
1232553,79678,Nelly,Lil Bit,2021-04-17,3,93,
1232553,79678,Nelly,Lil Bit,2021-03-27,2,99,
1232553,79678,Nelly,Lil Bit,2021-03-20,1,100,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-09-04,25,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-08-28,24,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-08-21,23,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-08-14,22,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-08-07,21,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-07-31,20,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-07-24,19,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-07-17,18,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-07-10,17,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-07-03,16,13,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-06-26,15,14,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-06-19,14,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-06-12,13,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-06-05,12,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-05-29,11,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-05-22,10,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-05-15,9,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-05-08,8,18,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-05-01,7,22,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-04-24,6,25,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-04-17,5,25,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-04-10,4,33,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-04-03,3,40,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-03-27,2,47,
1252270,83646,Maroon 5,Beautiful Mistakes,2021-03-20,1,54,
1279323,154336,Trippie Redd,Rich MF,2021-09-04,1,56,
1279324,177238,Rod Wave,Already Won,2021-09-04,1,60,
1279351,154336,Trippie Redd,Betrayal,2021-09-04,1,67,
1279108,111853,Skrillex,Don't Go,2021-09-04,1,69,
1274170,154336,Trippie Redd,Holy Smokes,2021-09-04,3,50,
1274170,154336,Trippie Redd,Holy Smokes,2021-08-07,2,50,
1274170,154336,Trippie Redd,Holy Smokes,2021-07-31,1,50,
1263165,154336,Trippie Redd,Miss The Rage,2021-09-04,11,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-07-24,10,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-07-17,9,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-07-10,8,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-07-03,7,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-06-26,6,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-06-19,5,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-06-12,4,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-06-05,3,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-05-29,2,11,
1263165,154336,Trippie Redd,Miss The Rage,2021-05-22,1,11,
1259161,178780,Regard,You,2021-09-04,11,58,
1259161,178780,Regard,You,2021-08-28,10,58,
1259161,178780,Regard,You,2021-08-21,9,58,
1259161,178780,Regard,You,2021-08-14,8,58,
1259161,178780,Regard,You,2021-08-07,7,58,
1259161,178780,Regard,You,2021-07-31,6,60,
1259161,178780,Regard,You,2021-07-24,5,60,
1259161,178780,Regard,You,2021-07-17,4,60,
1259161,178780,Regard,You,2021-07-10,3,71,
1259161,178780,Regard,You,2021-07-03,2,71,
1259161,178780,Regard,You,2021-06-26,1,100,
1279328,154336,Trippie Redd,MP5,2021-09-04,1,86,
1279331,177238,Rod Wave,Get Ready,2021-09-04,1,91,
1279325,154336,Trippie Redd,Danny Phantom,2021-09-04,1,92,
1279326,154336,Trippie Redd,Demon Time,2021-09-04,1,94,
1278289,168000,YNW Melly,Mind Of Melvin,2021-08-28,1,78,
1276717,160586,Jack Harlow,SUVs (Black On Black),2021-08-28,2,67,
1276717,160586,Jack Harlow,SUVs (Black On Black),2021-08-21,1,67,
1267600,155287,Lil Baby,Hats Off,2021-08-28,11,16,
1267600,155287,Lil Baby,Hats Off,2021-08-21,10,16,
1267600,155287,Lil Baby,Hats Off,2021-08-14,9,16,
1267600,155287,Lil Baby,Hats Off,2021-08-07,8,16,
1267600,155287,Lil Baby,Hats Off,2021-07-31,7,16,
1267600,155287,Lil Baby,Hats Off,2021-07-24,6,16,
1267600,155287,Lil Baby,Hats Off,2021-07-17,5,16,
1267600,155287,Lil Baby,Hats Off,2021-07-10,4,16,
1267600,155287,Lil Baby,Hats Off,2021-07-03,3,16,
1267600,155287,Lil Baby,Hats Off,2021-06-26,2,16,
1267600,155287,Lil Baby,Hats Off,2021-06-19,1,16,
1275370,17623,Smiley,Over The Top,2021-08-28,4,57,
1275370,17623,Smiley,Over The Top,2021-08-21,3,57,
1275370,17623,Smiley,Over The Top,2021-08-14,2,57,
1275370,17623,Smiley,Over The Top,2021-08-07,1,57,
1263617,107126,J. Cole,my.life,2021-08-28,14,2,
1263617,107126,J. Cole,my.life,2021-08-21,13,2,
1263617,107126,J. Cole,my.life,2021-08-14,12,2,
1263617,107126,J. Cole,my.life,2021-08-07,11,2,
1263617,107126,J. Cole,my.life,2021-07-31,10,2,
1263617,107126,J. Cole,my.life,2021-07-24,9,2,
1263617,107126,J. Cole,my.life,2021-07-17,8,2,
